order_id,customer_id,product_id,product_name,quantity,order_date,delivery_date,delivered_location,carrier_id,package_type,batch_id
ORD_003605,CUST_0259,SPINACH_001,Fresh Spinach,3,2023-10-06,2023-10-08,Delhi,QuickShip,standard,BATCH_027
ORD_003606,CUST_0674,TOMATO_001,Tomatoes,3,2023-09-24,2023-09-27,Delhi,FastDelivery,premium,BATCH_056
ORD_003607,CUST_0768,AVOCADO_001,Avocados,2,2023-03-20,2023-03-22,Delhi,FastDelivery,insulated,BATCH_060
ORD_003608,CUST_0259,APPLE_001,Red Apples,5,2023-02-15,2023-02-17,Kolkata,QuickShip,insulated,BATCH_013
ORD_003609,CUST_0638,LETTUCE_001,Lettuce,2,2023-06-29,2023-07-01,Kolkata,QuickShip,standard,BATCH_064
ORD_003610,CUST_0404,SPINACH_001,Fresh Spinach,3,2023-04-12,2023-04-13,Hyderabad,QuickShip,premium,BATCH_074
ORD_003611,CUST_0500,CARROT_001,Carrots,3,2023-09-08,2023-09-10,Hyderabad,SpeedyDelivery,insulated,BATCH_073
ORD_003612,CUST_0092,BERRIES_001,Mixed Berries,4,2024-02-08,2024-02-11,Delhi,QuickShip,insulated,BATCH_033
ORD_003613,CUST_0669,LETTUCE_001,Lettuce,5,2023-02-07,2023-02-10,Chennai,FastDelivery,premium,BATCH_039
ORD_003614,CUST_0373,APPLE_001,Red Apples,1,2023-04-13,2023-04-16,Ahmedabad,SpeedyDelivery,standard,BATCH_005
ORD_003615,CUST_0188,TOMATO_001,Tomatoes,2,2023-02-24,2023-02-26,Mumbai,ExpressLogistics,insulated,BATCH_053
ORD_003616,CUST_0619,AVOCADO_001,Avocados,1,2023-09-13,2023-09-16,Delhi,ExpressLogistics,premium,BATCH_012
ORD_003617,CUST_0860,TOMATO_001,Tomatoes,5,2024-02-14,2024-02-16,Ahmedabad,FastDelivery,insulated,BATCH_074
ORD_003618,CUST_0628,SPINACH_001,Fresh Spinach,5,2023-06-25,2023-06-27,Mumbai,SpeedyDelivery,insulated,BATCH_049
ORD_003619,CUST_0692,CARROT_001,Carrots,4,2023-04-29,2023-05-01,Bangalore,FastDelivery,premium,BATCH_016
ORD_003620,CUST_0373,TOMATO_001,Tomatoes,5,2023-04-03,2023-04-05,Chennai,QuickShip,standard,BATCH_050
ORD_003621,CUST_0681,TOMATO_001,Tomatoes,3,2023-08-13,2023-08-14,Pune,SpeedyDelivery,standard,BATCH_047
ORD_003622,CUST_0008,SPINACH_001,Fresh Spinach,1,2023-08-16,2023-08-19,Bangalore,SpeedyDelivery,insulated,BATCH_015
ORD_003623,CUST_0641,BANANA_001,Bananas,2,2023-06-07,2023-06-10,Ahmedabad,SpeedyDelivery,standard,BATCH_094
ORD_003624,CUST_0566,BERRIES_001,Mixed Berries,5,2023-07-31,2023-08-01,Pune,SpeedyDelivery,premium,BATCH_083
ORD_003625,CUST_0965,APPLE_001,Red Apples,3,2023-08-04,2023-08-05,Pune,SpeedyDelivery,standard,BATCH_065
ORD_003626,CUST_0281,TOMATO_001,Tomatoes,3,2023-09-03,2023-09-06,Chennai,QuickShip,insulated,BATCH_064
ORD_003627,CUST_0404,CARROT_001,Carrots,3,2023-09-08,2023-09-10,Hyderabad,ExpressLogistics,premium,BATCH_095
ORD_003628,CUST_0649,BERRIES_001,Mixed Berries,3,2023-08-16,2023-08-19,Hyderabad,ExpressLogistics,premium,BATCH_057
ORD_003629,CUST_0885,SPINACH_001,Fresh Spinach,3,2023-06-28,2023-06-30,Kolkata,SpeedyDelivery,insulated,BATCH_083
ORD_003630,CUST_0615,SPINACH_001,Fresh Spinach,1,2024-02-01,2024-02-03,Ahmedabad,SpeedyDelivery,standard,BATCH_072
ORD_003631,CUST_0639,BERRIES_001,Mixed Berries,3,2023-12-14,2023-12-17,Pune,QuickShip,premium,BATCH_043
ORD_003632,CUST_0538,LETTUCE_001,Lettuce,1,2023-05-02,2023-05-04,Kolkata,FastDelivery,insulated,BATCH_048
ORD_003633,CUST_0739,LETTUCE_001,Lettuce,5,2023-04-21,2023-04-22,Hyderabad,QuickShip,standard,BATCH_016
ORD_003634,CUST_0227,APPLE_001,Red Apples,4,2024-01-15,2024-01-18,Kolkata,FastDelivery,insulated,BATCH_027
ORD_003635,CUST_0264,BERRIES_001,Mixed Berries,1,2023-01-01,2023-01-04,Chennai,QuickShip,premium,BATCH_041
ORD_003636,CUST_0913,CARROT_001,Carrots,3,2023-09-22,2023-09-23,Hyderabad,QuickShip,standard,BATCH_051
ORD_003637,CUST_0039,TOMATO_001,Tomatoes,2,2023-11-28,2023-11-30,Hyderabad,SpeedyDelivery,premium,BATCH_028
ORD_003638,CUST_0344,SPINACH_001,Fresh Spinach,5,2023-03-11,2023-03-13,Ahmedabad,ExpressLogistics,standard,BATCH_019
ORD_003639,CUST_0022,TOMATO_001,Tomatoes,2,2023-12-29,2024-01-01,Delhi,FastDelivery,standard,BATCH_081
ORD_003640,CUST_0307,BANANA_001,Bananas,5,2023-01-23,2023-01-25,Pune,FastDelivery,insulated,BATCH_034
ORD_003641,CUST_0884,CARROT_001,Carrots,1,2023-08-25,2023-08-27,Chennai,QuickShip,standard,BATCH_055
ORD_003642,CUST_0605,LETTUCE_001,Lettuce,2,2023-08-17,2023-08-20,Kolkata,SpeedyDelivery,premium,BATCH_044
ORD_003643,CUST_0482,CARROT_001,Carrots,3,2023-01-17,2023-01-18,Mumbai,SpeedyDelivery,premium,BATCH_056
ORD_003644,CUST_0187,BANANA_001,Bananas,2,2023-01-31,2023-02-02,Delhi,QuickShip,premium,BATCH_093
ORD_003645,CUST_0473,BANANA_001,Bananas,3,2023-02-18,2023-02-19,Bangalore,QuickShip,insulated,BATCH_047
ORD_003646,CUST_0511,TOMATO_001,Tomatoes,4,2023-10-29,2023-11-01,Delhi,QuickShip,standard,BATCH_065
ORD_003647,CUST_0644,APPLE_001,Red Apples,4,2023-06-21,2023-06-24,Ahmedabad,FastDelivery,standard,BATCH_083
ORD_003648,CUST_0989,TOMATO_001,Tomatoes,4,2023-01-16,2023-01-18,Mumbai,SpeedyDelivery,standard,BATCH_068
ORD_003649,CUST_0530,SPINACH_001,Fresh Spinach,3,2024-01-10,2024-01-12,Mumbai,QuickShip,insulated,BATCH_060
ORD_003650,CUST_0190,TOMATO_001,Tomatoes,5,2023-12-14,2023-12-15,Kolkata,QuickShip,insulated,BATCH_008
ORD_003651,CUST_0252,CARROT_001,Carrots,1,2023-04-07,2023-04-08,Chennai,SpeedyDelivery,insulated,BATCH_055
ORD_003652,CUST_0565,TOMATO_001,Tomatoes,5,2023-09-23,2023-09-25,Kolkata,ExpressLogistics,standard,BATCH_085
ORD_003653,CUST_0996,SPINACH_001,Fresh Spinach,1,2023-06-11,2023-06-14,Mumbai,QuickShip,standard,BATCH_060
ORD_003654,CUST_0635,APPLE_001,Red Apples,5,2023-07-10,2023-07-12,Pune,QuickShip,insulated,BATCH_100
ORD_003655,CUST_0225,AVOCADO_001,Avocados,1,2023-11-29,2023-11-30,Hyderabad,SpeedyDelivery,standard,BATCH_077
ORD_003656,CUST_0993,LETTUCE_001,Lettuce,1,2023-03-26,2023-03-27,Hyderabad,ExpressLogistics,insulated,BATCH_032
ORD_003657,CUST_0947,APPLE_001,Red Apples,2,2023-06-30,2023-07-02,Bangalore,SpeedyDelivery,standard,BATCH_004
ORD_003658,CUST_0206,APPLE_001,Red Apples,1,2023-10-13,2023-10-15,Mumbai,ExpressLogistics,standard,BATCH_086
ORD_003659,CUST_0309,APPLE_001,Red Apples,5,2023-03-13,2023-03-16,Hyderabad,QuickShip,standard,BATCH_016
ORD_003660,CUST_0544,SPINACH_001,Fresh Spinach,3,2023-01-17,2023-01-20,Mumbai,ExpressLogistics,insulated,BATCH_091
ORD_003661,CUST_0601,CARROT_001,Carrots,5,2023-09-22,2023-09-24,Ahmedabad,SpeedyDelivery,standard,BATCH_096
ORD_003662,CUST_0149,LETTUCE_001,Lettuce,2,2023-09-27,2023-09-28,Delhi,QuickShip,insulated,BATCH_098
ORD_003663,CUST_0517,TOMATO_001,Tomatoes,3,2023-03-12,2023-03-14,Bangalore,ExpressLogistics,standard,BATCH_024
ORD_003664,CUST_0927,CARROT_001,Carrots,3,2023-07-06,2023-07-09,Hyderabad,FastDelivery,insulated,BATCH_076
ORD_003665,CUST_0514,LETTUCE_001,Lettuce,4,2023-08-05,2023-08-08,Kolkata,ExpressLogistics,premium,BATCH_050
ORD_003666,CUST_0032,TOMATO_001,Tomatoes,5,2023-12-29,2023-12-31,Delhi,ExpressLogistics,premium,BATCH_074
ORD_003667,CUST_0455,APPLE_001,Red Apples,4,2023-12-31,2024-01-02,Chennai,ExpressLogistics,standard,BATCH_077
ORD_003668,CUST_0524,SPINACH_001,Fresh Spinach,1,2023-06-27,2023-06-29,Pune,ExpressLogistics,premium,BATCH_008
ORD_003669,CUST_0308,AVOCADO_001,Avocados,4,2023-12-31,2024-01-01,Ahmedabad,SpeedyDelivery,insulated,BATCH_099
ORD_003670,CUST_0895,CARROT_001,Carrots,2,2023-11-18,2023-11-20,Kolkata,ExpressLogistics,premium,BATCH_048
ORD_003671,CUST_0872,AVOCADO_001,Avocados,3,2023-12-29,2023-12-30,Chennai,SpeedyDelivery,standard,BATCH_095
ORD_003672,CUST_0506,CARROT_001,Carrots,1,2024-02-20,2024-02-21,Ahmedabad,FastDelivery,standard,BATCH_091
ORD_003673,CUST_0918,TOMATO_001,Tomatoes,3,2023-06-19,2023-06-21,Kolkata,SpeedyDelivery,insulated,BATCH_093
ORD_003674,CUST_0578,BERRIES_001,Mixed Berries,3,2023-02-24,2023-02-26,Bangalore,QuickShip,premium,BATCH_054
ORD_003675,CUST_0227,AVOCADO_001,Avocados,3,2023-09-08,2023-09-09,Pune,ExpressLogistics,premium,BATCH_004
ORD_003676,CUST_0752,BERRIES_001,Mixed Berries,1,2024-02-02,2024-02-04,Ahmedabad,ExpressLogistics,premium,BATCH_049
ORD_003677,CUST_0495,AVOCADO_001,Avocados,4,2024-02-05,2024-02-06,Ahmedabad,QuickShip,premium,BATCH_047
ORD_003678,CUST_0929,SPINACH_001,Fresh Spinach,1,2023-07-08,2023-07-09,Kolkata,FastDelivery,insulated,BATCH_008
ORD_003679,CUST_0638,SPINACH_001,Fresh Spinach,3,2023-07-06,2023-07-08,Kolkata,ExpressLogistics,insulated,BATCH_047
ORD_003680,CUST_0382,BANANA_001,Bananas,4,2024-02-15,2024-02-16,Hyderabad,QuickShip,standard,BATCH_090
ORD_003681,CUST_0309,BERRIES_001,Mixed Berries,5,2024-01-27,2024-01-29,Mumbai,ExpressLogistics,standard,BATCH_012
ORD_003682,CUST_0697,CARROT_001,Carrots,4,2023-04-13,2023-04-14,Delhi,ExpressLogistics,insulated,BATCH_072
ORD_003683,CUST_0570,CARROT_001,Carrots,4,2023-03-23,2023-03-24,Chennai,QuickShip,insulated,BATCH_006
ORD_003684,CUST_0537,SPINACH_001,Fresh Spinach,5,2023-11-12,2023-11-15,Delhi,SpeedyDelivery,standard,BATCH_067
ORD_003685,CUST_0381,APPLE_001,Red Apples,5,2023-10-07,2023-10-09,Delhi,FastDelivery,insulated,BATCH_026
ORD_003686,CUST_0166,LETTUCE_001,Lettuce,4,2023-02-17,2023-02-18,Chennai,QuickShip,standard,BATCH_037
ORD_003687,CUST_0512,SPINACH_001,Fresh Spinach,5,2023-12-14,2023-12-17,Chennai,SpeedyDelivery,standard,BATCH_006
ORD_003688,CUST_0546,CARROT_001,Carrots,5,2023-10-14,2023-10-17,Bangalore,FastDelivery,premium,BATCH_028
ORD_003689,CUST_0414,BANANA_001,Bananas,2,2023-05-26,2023-05-28,Hyderabad,SpeedyDelivery,insulated,BATCH_096
ORD_003690,CUST_0717,APPLE_001,Red Apples,1,2024-02-16,2024-02-17,Chennai,ExpressLogistics,premium,BATCH_024
ORD_003691,CUST_0153,BERRIES_001,Mixed Berries,4,2024-01-16,2024-01-18,Kolkata,SpeedyDelivery,insulated,BATCH_040
ORD_003692,CUST_0614,CARROT_001,Carrots,4,2023-01-16,2023-01-18,Chennai,QuickShip,insulated,BATCH_053
ORD_003693,CUST_0625,CARROT_001,Carrots,5,2023-12-21,2023-12-24,Ahmedabad,ExpressLogistics,insulated,BATCH_022
ORD_003694,CUST_0836,BANANA_001,Bananas,5,2023-09-27,2023-09-29,Kolkata,ExpressLogistics,insulated,BATCH_028
ORD_003695,CUST_0339,LETTUCE_001,Lettuce,4,2023-10-19,2023-10-22,Chennai,FastDelivery,insulated,BATCH_052
ORD_003696,CUST_0388,TOMATO_001,Tomatoes,5,2023-03-15,2023-03-16,Mumbai,QuickShip,premium,BATCH_098
ORD_003697,CUST_0678,BERRIES_001,Mixed Berries,5,2023-10-29,2023-10-31,Hyderabad,FastDelivery,standard,BATCH_024
ORD_003698,CUST_0574,SPINACH_001,Fresh Spinach,4,2023-10-23,2023-10-24,Bangalore,ExpressLogistics,insulated,BATCH_018
ORD_003699,CUST_0692,CARROT_001,Carrots,1,2023-04-17,2023-04-18,Kolkata,FastDelivery,insulated,BATCH_027
ORD_003700,CUST_0951,LETTUCE_001,Lettuce,3,2023-09-09,2023-09-11,Ahmedabad,QuickShip,standard,BATCH_043
ORD_003701,CUST_0840,LETTUCE_001,Lettuce,3,2023-07-17,2023-07-20,Ahmedabad,SpeedyDelivery,premium,BATCH_059
ORD_003702,CUST_0069,APPLE_001,Red Apples,2,2023-10-15,2023-10-18,Mumbai,ExpressLogistics,insulated,BATCH_051
ORD_003703,CUST_0271,BERRIES_001,Mixed Berries,2,2023-09-03,2023-09-06,Kolkata,ExpressLogistics,premium,BATCH_054
ORD_003704,CUST_0262,APPLE_001,Red Apples,4,2023-03-26,2023-03-28,Pune,SpeedyDelivery,standard,BATCH_046
ORD_003705,CUST_0155,AVOCADO_001,Avocados,1,2023-05-09,2023-05-11,Mumbai,FastDelivery,insulated,BATCH_088
ORD_003706,CUST_0052,CARROT_001,Carrots,2,2023-08-15,2023-08-17,Delhi,ExpressLogistics,standard,BATCH_042
ORD_003707,CUST_0104,LETTUCE_001,Lettuce,2,2023-12-03,2023-12-04,Hyderabad,ExpressLogistics,premium,BATCH_029
ORD_003708,CUST_0935,APPLE_001,Red Apples,2,2023-10-08,2023-10-10,Delhi,ExpressLogistics,standard,BATCH_024
ORD_003709,CUST_0875,BERRIES_001,Mixed Berries,4,2023-09-14,2023-09-16,Hyderabad,QuickShip,standard,BATCH_086
ORD_003710,CUST_0562,TOMATO_001,Tomatoes,1,2024-01-02,2024-01-03,Bangalore,QuickShip,standard,BATCH_001
ORD_003711,CUST_0373,BANANA_001,Bananas,2,2024-01-16,2024-01-19,Ahmedabad,FastDelivery,standard,BATCH_017
ORD_003712,CUST_0852,LETTUCE_001,Lettuce,4,2023-09-28,2023-09-30,Ahmedabad,ExpressLogistics,premium,BATCH_047
ORD_003713,CUST_0185,AVOCADO_001,Avocados,3,2023-01-11,2023-01-13,Ahmedabad,FastDelivery,premium,BATCH_079
ORD_003714,CUST_0842,TOMATO_001,Tomatoes,2,2023-02-18,2023-02-19,Chennai,ExpressLogistics,premium,BATCH_006
ORD_003715,CUST_0227,CARROT_001,Carrots,1,2023-01-04,2023-01-07,Ahmedabad,ExpressLogistics,standard,BATCH_055
ORD_003716,CUST_0843,CARROT_001,Carrots,4,2023-07-25,2023-07-28,Kolkata,ExpressLogistics,standard,BATCH_015
ORD_003717,CUST_0085,AVOCADO_001,Avocados,5,2023-08-17,2023-08-18,Mumbai,ExpressLogistics,standard,BATCH_017
ORD_003718,CUST_0360,AVOCADO_001,Avocados,4,2023-05-08,2023-05-09,Hyderabad,SpeedyDelivery,insulated,BATCH_006
ORD_003719,CUST_0257,LETTUCE_001,Lettuce,4,2023-07-31,2023-08-02,Mumbai,SpeedyDelivery,standard,BATCH_042
ORD_003720,CUST_0248,CARROT_001,Carrots,4,2023-03-18,2023-03-20,Bangalore,FastDelivery,premium,BATCH_081
ORD_003721,CUST_0008,AVOCADO_001,Avocados,1,2024-01-18,2024-01-19,Ahmedabad,ExpressLogistics,standard,BATCH_046
ORD_003722,CUST_0003,CARROT_001,Carrots,3,2023-12-17,2023-12-19,Mumbai,SpeedyDelivery,premium,BATCH_060
ORD_003723,CUST_0465,AVOCADO_001,Avocados,5,2024-01-31,2024-02-01,Delhi,FastDelivery,insulated,BATCH_026
ORD_003724,CUST_0645,SPINACH_001,Fresh Spinach,3,2023-05-04,2023-05-06,Chennai,QuickShip,standard,BATCH_035
ORD_003725,CUST_0485,LETTUCE_001,Lettuce,1,2024-01-11,2024-01-14,Delhi,SpeedyDelivery,insulated,BATCH_057
ORD_003726,CUST_0278,BANANA_001,Bananas,2,2023-04-07,2023-04-08,Chennai,FastDelivery,standard,BATCH_051
ORD_003727,CUST_0026,LETTUCE_001,Lettuce,2,2023-07-31,2023-08-03,Pune,FastDelivery,premium,BATCH_093
ORD_003728,CUST_0622,APPLE_001,Red Apples,2,2023-12-30,2024-01-01,Pune,FastDelivery,standard,BATCH_025
ORD_003729,CUST_0783,SPINACH_001,Fresh Spinach,2,2024-02-01,2024-02-03,Chennai,SpeedyDelivery,standard,BATCH_001
ORD_003730,CUST_0416,APPLE_001,Red Apples,3,2023-08-27,2023-08-30,Mumbai,ExpressLogistics,standard,BATCH_030
ORD_003731,CUST_0849,AVOCADO_001,Avocados,3,2023-08-18,2023-08-19,Delhi,SpeedyDelivery,standard,BATCH_057
ORD_003732,CUST_0840,AVOCADO_001,Avocados,5,2023-12-25,2023-12-28,Chennai,QuickShip,premium,BATCH_096
ORD_003733,CUST_0388,LETTUCE_001,Lettuce,5,2023-08-18,2023-08-21,Hyderabad,FastDelivery,insulated,BATCH_057
ORD_003734,CUST_0793,BANANA_001,Bananas,5,2023-07-01,2023-07-04,Ahmedabad,QuickShip,premium,BATCH_031
ORD_003735,CUST_0788,LETTUCE_001,Lettuce,5,2023-12-18,2023-12-20,Delhi,SpeedyDelivery,premium,BATCH_025
ORD_003736,CUST_0660,CARROT_001,Carrots,4,2023-11-30,2023-12-01,Chennai,SpeedyDelivery,insulated,BATCH_004
ORD_003737,CUST_0722,TOMATO_001,Tomatoes,3,2024-01-01,2024-01-03,Mumbai,SpeedyDelivery,insulated,BATCH_046
ORD_003738,CUST_0680,SPINACH_001,Fresh Spinach,4,2024-01-14,2024-01-16,Pune,SpeedyDelivery,standard,BATCH_049
ORD_003739,CUST_0481,TOMATO_001,Tomatoes,5,2023-01-04,2023-01-07,Hyderabad,QuickShip,standard,BATCH_083
ORD_003740,CUST_0678,AVOCADO_001,Avocados,2,2023-03-17,2023-03-20,Ahmedabad,FastDelivery,premium,BATCH_053
ORD_003741,CUST_0121,BANANA_001,Bananas,1,2024-01-14,2024-01-15,Hyderabad,FastDelivery,premium,BATCH_078
ORD_003742,CUST_0286,BERRIES_001,Mixed Berries,5,2024-02-08,2024-02-09,Mumbai,FastDelivery,premium,BATCH_001
ORD_003743,CUST_0140,CARROT_001,Carrots,4,2023-02-04,2023-02-07,Mumbai,FastDelivery,standard,BATCH_089
ORD_003744,CUST_0844,APPLE_001,Red Apples,4,2023-03-28,2023-03-31,Pune,SpeedyDelivery,insulated,BATCH_064
ORD_003745,CUST_0133,CARROT_001,Carrots,1,2023-02-13,2023-02-15,Bangalore,SpeedyDelivery,premium,BATCH_014
ORD_003746,CUST_0988,BERRIES_001,Mixed Berries,4,2023-08-07,2023-08-10,Kolkata,SpeedyDelivery,standard,BATCH_058
ORD_003747,CUST_0363,BANANA_001,Bananas,1,2023-12-23,2023-12-26,Bangalore,QuickShip,standard,BATCH_027
ORD_003748,CUST_0046,CARROT_001,Carrots,1,2023-05-03,2023-05-06,Kolkata,QuickShip,insulated,BATCH_064
ORD_003749,CUST_0372,TOMATO_001,Tomatoes,5,2023-08-06,2023-08-08,Hyderabad,SpeedyDelivery,standard,BATCH_016
ORD_003750,CUST_0461,CARROT_001,Carrots,3,2024-01-10,2024-01-11,Ahmedabad,ExpressLogistics,premium,BATCH_064
ORD_003751,CUST_0241,LETTUCE_001,Lettuce,3,2023-05-03,2023-05-05,Kolkata,QuickShip,premium,BATCH_050
ORD_003752,CUST_0792,BANANA_001,Bananas,1,2023-10-30,2023-11-01,Bangalore,ExpressLogistics,standard,BATCH_011
ORD_003753,CUST_0592,BERRIES_001,Mixed Berries,1,2023-02-01,2023-02-04,Kolkata,SpeedyDelivery,premium,BATCH_020
ORD_003754,CUST_0379,BANANA_001,Bananas,2,2023-09-09,2023-09-10,Hyderabad,QuickShip,standard,BATCH_087
ORD_003755,CUST_0657,CARROT_001,Carrots,4,2024-01-27,2024-01-30,Chennai,FastDelivery,insulated,BATCH_068
ORD_003756,CUST_0176,LETTUCE_001,Lettuce,1,2023-05-01,2023-05-03,Bangalore,SpeedyDelivery,premium,BATCH_018
ORD_003757,CUST_0127,CARROT_001,Carrots,1,2023-05-22,2023-05-25,Kolkata,SpeedyDelivery,premium,BATCH_024
ORD_003758,CUST_0463,SPINACH_001,Fresh Spinach,2,2023-07-26,2023-07-29,Kolkata,ExpressLogistics,standard,BATCH_074
ORD_003759,CUST_0661,AVOCADO_001,Avocados,4,2024-02-14,2024-02-15,Chennai,FastDelivery,insulated,BATCH_066
ORD_003760,CUST_0664,TOMATO_001,Tomatoes,1,2023-01-05,2023-01-06,Ahmedabad,ExpressLogistics,premium,BATCH_041
ORD_003761,CUST_0308,CARROT_001,Carrots,2,2023-09-04,2023-09-07,Ahmedabad,FastDelivery,insulated,BATCH_010
ORD_003762,CUST_0359,SPINACH_001,Fresh Spinach,2,2023-12-09,2023-12-11,Kolkata,ExpressLogistics,standard,BATCH_065
ORD_003763,CUST_0878,LETTUCE_001,Lettuce,5,2023-02-09,2023-02-10,Ahmedabad,ExpressLogistics,standard,BATCH_019
ORD_003764,CUST_0807,APPLE_001,Red Apples,2,2023-08-24,2023-08-25,Kolkata,FastDelivery,premium,BATCH_049
ORD_003765,CUST_0263,LETTUCE_001,Lettuce,2,2023-07-11,2023-07-13,Hyderabad,QuickShip,premium,BATCH_026
ORD_003766,CUST_0550,BERRIES_001,Mixed Berries,3,2023-07-28,2023-07-31,Ahmedabad,FastDelivery,premium,BATCH_042
ORD_003767,CUST_0805,TOMATO_001,Tomatoes,1,2024-02-01,2024-02-04,Kolkata,FastDelivery,standard,BATCH_003
ORD_003768,CUST_0286,CARROT_001,Carrots,5,2023-09-07,2023-09-10,Kolkata,QuickShip,insulated,BATCH_020
ORD_003769,CUST_0781,BERRIES_001,Mixed Berries,5,2023-09-26,2023-09-27,Delhi,QuickShip,standard,BATCH_032
ORD_003770,CUST_0333,TOMATO_001,Tomatoes,4,2023-06-14,2023-06-15,Delhi,FastDelivery,standard,BATCH_005
ORD_003771,CUST_0095,LETTUCE_001,Lettuce,4,2023-06-03,2023-06-05,Hyderabad,FastDelivery,premium,BATCH_037
ORD_003772,CUST_0931,BERRIES_001,Mixed Berries,3,2023-12-18,2023-12-19,Bangalore,ExpressLogistics,insulated,BATCH_037
ORD_003773,CUST_0727,AVOCADO_001,Avocados,3,2023-03-25,2023-03-26,Delhi,QuickShip,insulated,BATCH_050
ORD_003774,CUST_0502,AVOCADO_001,Avocados,1,2023-12-23,2023-12-24,Chennai,ExpressLogistics,standard,BATCH_097
ORD_003775,CUST_0935,SPINACH_001,Fresh Spinach,1,2023-12-08,2023-12-10,Kolkata,SpeedyDelivery,insulated,BATCH_080
ORD_003776,CUST_0816,APPLE_001,Red Apples,2,2023-05-13,2023-05-15,Mumbai,SpeedyDelivery,standard,BATCH_074
ORD_003777,CUST_0195,CARROT_001,Carrots,3,2023-02-09,2023-02-10,Pune,FastDelivery,insulated,BATCH_018
ORD_003778,CUST_0409,TOMATO_001,Tomatoes,1,2023-03-29,2023-03-30,Delhi,SpeedyDelivery,insulated,BATCH_050
ORD_003779,CUST_0750,BERRIES_001,Mixed Berries,3,2023-11-07,2023-11-09,Kolkata,FastDelivery,premium,BATCH_035
ORD_003780,CUST_0349,LETTUCE_001,Lettuce,5,2023-08-11,2023-08-13,Mumbai,QuickShip,premium,BATCH_009
ORD_003781,CUST_0628,LETTUCE_001,Lettuce,1,2023-08-09,2023-08-12,Delhi,SpeedyDelivery,premium,BATCH_086
ORD_003782,CUST_0756,AVOCADO_001,Avocados,3,2023-08-31,2023-09-03,Mumbai,ExpressLogistics,standard,BATCH_076
ORD_003783,CUST_0597,BANANA_001,Bananas,5,2023-03-01,2023-03-04,Kolkata,QuickShip,premium,BATCH_035
ORD_003784,CUST_0836,TOMATO_001,Tomatoes,5,2023-05-29,2023-05-30,Mumbai,FastDelivery,standard,BATCH_047
ORD_003785,CUST_0423,SPINACH_001,Fresh Spinach,3,2023-07-23,2023-07-26,Delhi,ExpressLogistics,standard,BATCH_020
ORD_003786,CUST_0156,BANANA_001,Bananas,1,2023-12-30,2023-12-31,Ahmedabad,ExpressLogistics,standard,BATCH_080
ORD_003787,CUST_0373,TOMATO_001,Tomatoes,5,2023-11-28,2023-11-30,Hyderabad,SpeedyDelivery,insulated,BATCH_039
ORD_003788,CUST_0128,AVOCADO_001,Avocados,2,2023-12-20,2023-12-23,Ahmedabad,QuickShip,premium,BATCH_085
ORD_003789,CUST_0711,BANANA_001,Bananas,5,2023-12-09,2023-12-11,Hyderabad,ExpressLogistics,insulated,BATCH_016
ORD_003790,CUST_0101,AVOCADO_001,Avocados,2,2023-06-10,2023-06-11,Delhi,FastDelivery,standard,BATCH_008
ORD_003791,CUST_0786,BANANA_001,Bananas,2,2023-03-12,2023-03-13,Pune,SpeedyDelivery,premium,BATCH_031
ORD_003792,CUST_0898,APPLE_001,Red Apples,3,2023-10-06,2023-10-08,Bangalore,QuickShip,premium,BATCH_051
ORD_003793,CUST_0321,SPINACH_001,Fresh Spinach,2,2023-02-11,2023-02-14,Bangalore,FastDelivery,standard,BATCH_097
ORD_003794,CUST_0486,BERRIES_001,Mixed Berries,4,2023-03-23,2023-03-24,Ahmedabad,FastDelivery,insulated,BATCH_004
ORD_003795,CUST_0405,SPINACH_001,Fresh Spinach,4,2023-03-10,2023-03-13,Ahmedabad,SpeedyDelivery,premium,BATCH_039
ORD_003796,CUST_0813,APPLE_001,Red Apples,3,2023-03-10,2023-03-11,Ahmedabad,ExpressLogistics,standard,BATCH_089
ORD_003797,CUST_0291,BANANA_001,Bananas,4,2023-01-19,2023-01-21,Mumbai,SpeedyDelivery,standard,BATCH_018
ORD_003798,CUST_0763,LETTUCE_001,Lettuce,5,2023-04-04,2023-04-06,Kolkata,FastDelivery,insulated,BATCH_076
ORD_003799,CUST_0565,CARROT_001,Carrots,3,2023-10-31,2023-11-01,Hyderabad,QuickShip,premium,BATCH_090
ORD_003800,CUST_0642,SPINACH_001,Fresh Spinach,2,2024-02-12,2024-02-15,Hyderabad,QuickShip,premium,BATCH_100
ORD_003801,CUST_0941,BERRIES_001,Mixed Berries,1,2023-10-09,2023-10-12,Mumbai,SpeedyDelivery,premium,BATCH_036
ORD_003802,CUST_0241,SPINACH_001,Fresh Spinach,1,2024-01-31,2024-02-03,Delhi,ExpressLogistics,premium,BATCH_011
ORD_003803,CUST_0256,AVOCADO_001,Avocados,3,2023-12-16,2023-12-19,Delhi,QuickShip,insulated,BATCH_091
ORD_003804,CUST_0491,APPLE_001,Red Apples,3,2023-01-30,2023-02-01,Ahmedabad,FastDelivery,insulated,BATCH_001
ORD_003805,CUST_0468,TOMATO_001,Tomatoes,4,2023-10-10,2023-10-12,Hyderabad,QuickShip,insulated,BATCH_065
ORD_003806,CUST_0934,BANANA_001,Bananas,5,2023-08-01,2023-08-02,Chennai,FastDelivery,insulated,BATCH_046
ORD_003807,CUST_0922,LETTUCE_001,Lettuce,3,2023-05-24,2023-05-27,Kolkata,QuickShip,standard,BATCH_075
